backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_remaining_time_loss,_runtime,train_next_activity_acc,best_train_next_activity_loss,train_next_time_to_next_event_loss,_timestamp,_wandb.runtime,train_next_activity_loss,best_train_next_time_to_next_event_loss,_step,best_test_next_remaining_time_loss,test_next_activity_acc,train_next_remaining_time_loss,best_train_next_activity_acc,test_next_remaining_time_loss,test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_activity_loss,best_test_next_activity_loss,best_test_next_time_to_next_event_loss,few_shot_k
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,100857885,0.1,hikh2cqt,crimson-morning-236,0.6796820677969687,1611.136424806,0.7169023190921001,0.8164195730036604,0.9080287280909696,1763569583.962918,1611,0.8340582138704283,0.8991235014326097,9,2.162921893938232,0.5184801258221332,0.6798084456081049,0.7176934987153966,2.295904566922425,1.569634731941528,0.5184801258221332,1.4999219434565396,1.4999219434565396,1.5384707098514103,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,100857885,0.1,rzf341er,toasty-breeze-237,0.6772326538231187,1613.231342703,0.695540469263097,0.8495714779301587,0.8864780159401014,1763571398.2184277,1613,0.8495714779301587,0.8864780159401014,9,2.209587199608658,0.3709608235630541,0.6772326538231187,0.695540469263097,2.431404303770389,1.537062278079987,0.5060587646554189,2.300808266227096,1.496895062793893,1.503397735925527,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,100857885,0.1,h28gvdm5,atomic-durian-238,0.6629690833167533,1611.188041018,0.8002058768482126,0.5576223700464329,0.803003388902846,1763573025.9941852,1611,0.5576223700464329,0.803003388902846,9,2.445431501039751,0.6357770946525594,0.6629690833167533,0.8002058768482126,2.563502405544283,1.5608374794260278,0.6854982842436375,1.27723390544896,1.078276646948556,1.5186203738935864,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,100857885,0.1,nf23nf1v,sage-yogurt-239,0.6649589448231666,1609.063994071,0.7977047283616626,0.5744017991874751,0.8056768430300095,1763574652.99585,1609,0.5744017991874751,0.8056768430300095,9,2.387877691788615,0.559729768372891,0.6649589448231666,0.7977047283616626,2.475449412680919,1.404564309924892,0.559729768372891,1.66178790909207,1.6108226477418042,1.404564309924892,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,100857885,0.1,wzyisf6b,logical-microwave-240,0.6315632701899109,1605.269760941,0.8363364129787487,0.4301825486372155,0.7291969903545968,1763576274.9368403,1605,0.4301825486372155,0.7291969903545968,9,2.597598528972842,0.7117886760080069,0.6315632701899109,0.8363364129787487,2.697261167843958,1.4802398450374117,0.7286960251644267,0.8601783972562705,0.8601783972562705,1.434900351950762,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,100857885,0.1,099z4q3s,balmy-terrain-241,0.634841373271289,1609.349141852,0.8232521736171371,0.47364515052050166,0.7716515688936166,1763577920.2925425,1609,0.47364515052050166,0.7716515688936166,9,2.1457080631435645,0.5887367743780383,0.634841373271289,0.8232521736171371,2.4843887122890447,1.4326175388735995,0.649199313697455,1.1522190000095949,1.0362709807623514,1.4326175388735995,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,100857885,0.1,q2x61nky,apricot-shadow-242,0.6405345040799589,1614.228333882,0.8212189270583431,0.46547899229502626,0.7758933658474444,1763579551.33827,1614,0.46547899229502626,0.7758933658474444,9,2.617926512738599,0.5923470117243351,0.6407449675854388,0.8212189270583431,2.980576428079545,1.5652306764798058,0.692057477838147,1.3854277086387472,0.9878077780753844,1.4477558775676038,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,100857885,0.1,6s4wu61i,splendid-flower-243,0.6438714437128849,1611.231005763,0.8220271212971942,0.4736130528924391,0.7709310859019111,1763581180.0560417,1611,0.4736130528924391,0.7709310859019111,9,2.1031562783631523,0.6915034315127252,0.645838010793203,0.8220271212971942,2.57427854583522,1.524788922846769,0.6993315699170718,1.0020737165735898,0.9454280728096616,1.4748103089968432,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,100857885,0.1,enxtcy6u,fine-tree-244,0.6379279973546307,1611.025784013,0.8165143858574515,0.4862915205456138,0.7798581224533491,1763582807.6882453,1611,0.4862915205456138,0.7798581224533491,9,2.3354308113286923,0.7107878181298256,0.6385598908763436,0.8165143858574515,2.8213800145022856,1.464758950911733,0.7107878181298256,0.94472931568746,0.94472931568746,1.464758950911733,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,50505757,0.1,vixxj0ts,olive-donkey-245,0.6241529741139726,1532.273775947,0.8350433021965868,0.4401476897788998,0.7410311605219414,1763584356.6210787,1532,0.4401476897788998,0.7410311605219414,9,2.3720220453654486,0.7426544180726337,0.6241529741139726,0.8350433021965868,2.4755715378588756,1.4410530577784189,0.7437803831855877,0.7694183949456748,0.7694183949456748,1.38620974495461,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,50505757,0.1,wyv4dwms,clean-fire-246,0.6482460196266175,1535.154642552,0.8112653769588076,0.5039730717264355,0.7722803130075122,1763585909.0479653,1535,0.5039730717264355,0.7722803130075122,9,2.288268527169977,0.7014226479839862,0.6482460196266175,0.8112653769588076,2.6914265083638207,1.5188963124093426,0.7014226479839862,0.9621554534367776,0.9621554534367776,1.4254128385427354,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI17,512,5e-05,nep,1,256,lstm,41,sum,1366065182,50489374,0.1,owhuguy9,youthful-terrain-247,0.5796348439144954,6555.587367359,0.7006474238932551,0.8332317789228629,0.7990802117286543,1763591715.2786095,6555,0.8388535442631057,0.7548233699975754,9,0.5966924927417877,0.6985099124395521,0.5796348439144954,0.708538872114856,0.6575328960071102,0.9676018468719544,0.6985099124395521,0.8476978444586422,0.8476978444586422,0.9310236864153808,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,50505757,0.1,hyy13bb4,expert-frost-248,0.6342079409064119,1533.092641042,0.8178074966396134,0.47853332113660263,0.7727830934214054,1763587458.5879295,1533,0.47853332113660263,0.7727830934214054,9,2.30089338984333,0.6216399771232485,0.6342079409064119,0.8178074966396134,2.649463039411478,1.4867193016455575,0.7457284815556191,1.0177200964716184,0.7806065667176676,1.405839721855998,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,50505757,0.1,mev8xu0a,twilight-surf-249,0.6412259846779444,1532.561008841,0.8215677266772158,0.4729367783920158,0.7617262853517571,1763589108.439168,1532,0.4729367783920158,0.7617262853517571,9,2.147208168150573,0.6563125536173864,0.6420028866817524,0.8215677266772158,2.430772299242193,1.4693964548416445,0.722512153274235,1.0794782248997572,0.8402408999368263,1.4234791281623758,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,50505757,0.1,kupalm7q,vocal-sun-250,0.6352820886189073,1539.138332381,0.8163187177785718,0.4885225221216795,0.776934858280947,1763590664.472996,1539,0.4885225221216795,0.7703273008039662,9,2.2728281236277117,0.7126108092650844,0.6352820886189073,0.8163187177785718,2.516937153141213,1.3770870811414866,0.7126108092650844,0.868666954873322,0.868666954873322,1.3770870811414866,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,50505757,0.1,k7l4b4en,super-sun-251,0.6585887409528921,1534.263356238,0.7657768022731526,0.645417574607194,0.8145202330824327,1763592215.7673,1534,0.645417574607194,0.8145202330824327,9,2.3478946134390526,0.5072204746925937,0.6585887409528921,0.7657768022731526,2.557107138859195,1.4657085451761125,0.5851265370317414,1.780620987377134,1.346882567137761,1.4657085451761125,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI17,512,5e-05,nep,1,256,lstm,42,sum,1366065182,50489374,0.1,vw5htvkk,rose-cherry-252,0.5484221476321283,6555.497221472,0.8694864415761056,0.3535185142671579,0.586368069208049,1763598571.081986,6555,0.3677187291061451,0.5808393708846888,9,0.5881132460815447,0.8482952503035113,0.5484221476321283,0.8739949541392563,0.6477867168016406,0.6983477005694753,0.867218073670146,0.4207073686847993,0.36320265771776056,0.6983477005694753,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,50505757,0.1,qxmp73rs,trim-planet-253,0.6873982649544925,1536.352263723,0.6709968863253535,0.9510160766346354,0.9265549813747096,1763593768.517161,1536,0.9901746633299344,0.9261439041787946,9,2.265557867016117,0.414051329711181,0.6873982649544925,0.6809164071937794,2.650145146190962,1.560038334673789,0.4748355733485845,1.9702702957390037,1.621964730976444,1.5225346965335382,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,50505757,0.1,wvdvuwg0,hearty-sponge-254,0.6844307681052928,1526.991659209,0.7380940227655556,0.7842494316095233,0.872316920244438,1763595312.176098,1527,0.7842494316095233,0.872316920244438,9,2.2358669748705298,0.3921039462396339,0.6844307681052928,0.7380940227655556,2.418952371745349,1.517645462290143,0.4472941092364885,2.211702951992584,1.728336147216173,1.517645462290143,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,50505757,0.1,fj4ddhh6,copper-armadillo-255,0.6548017784977838,1530.481447726,0.7910945502186378,0.5919921079151781,0.8082472753534821,1763596861.4963646,1530,0.5919921079151781,0.8082472753534821,9,2.42143712591349,0.6548470117243351,0.6548017784977838,0.7910945502186378,2.644941459250633,1.5319616475231357,0.6579746925936517,1.207622671863642,1.207622671863642,1.5046699067785716,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,-1,5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,50505757,0.1,8mbmzjpv,clean-sunset-256,0.663972593825397,1532.134596954,0.7777295697003727,0.6451353565274999,0.8281273496765127,1763598409.922296,1532,0.6451353565274999,0.8281273496765127,9,2.3968120136911844,0.5715792107520732,0.663972593825397,0.7777295697003727,2.5302348666358205,1.490252495504578,0.5715792107520732,1.5439319543184673,1.5439319543184673,1.4493068727385812,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,153629,0.1,tjdwwqbi,vibrant-sea-257,0.6690629561904918,1458.215316225,0.7489323328739387,0.7428069737454361,0.8739892016563409,1763599961.2409413,1458,0.7428069737454361,0.8739892016563409,9,2.417952173828657,0.4820739205032885,0.6690629561904918,0.7489323328739387,2.5023768718133623,1.556461842259787,0.4820739205032885,1.8455871060673836,1.838094083622656,1.534698096998004,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI17,512,5e-05,nep,1,256,lstm,43,sum,1366065182,50489374,0.1,0ty19c3k,eager-eon-258,0.5802976370064012,6543.694920875,0.6549641416266138,0.6894989753926962,0.8221427971438565,1763605376.371738,6543,0.9892970648041122,0.7078031161971253,9,0.5919595425077887,0.6486764197204306,0.5973057069872401,0.7673133459666001,0.6270954321649376,0.9856363328164042,0.8201450071554045,0.9784177108405432,0.5034178004351278,0.7817718796590943,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,153629,0.1,8nzxka4e,usual-dust-259,0.6754413645239709,1459.588260676,0.7575502356524254,0.730245568369224,0.9011837423050324,1763601437.7710638,1459,0.730245568369224,0.9011837423050324,9,2.3452156476009596,0.5046468401486989,0.6754413645239709,0.7575502356524254,2.3452156476009596,1.5276178527092903,0.5046468401486989,1.989085953577198,1.915252004448332,1.5215474248133771,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,153629,0.1,8xukjsnl,lyric-glitter-260,0.6754193607000685,1450.362723488,0.7444915182141459,0.7619645716842891,0.8823868114267793,1763602904.9903877,1450,0.7619645716842891,0.8823868114267793,9,2.033888938078539,0.5374964255075779,0.6754193607000685,0.7444915182141459,2.118126168932839,1.565040178911165,0.6076994566771519,1.6052189142679465,1.277335258170404,1.4923967773197706,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,153629,0.1,rv946120,frosty-planet-261,0.6379018518769479,1456.1921664,0.7987256052949484,0.5696431539987363,0.8430578646256582,1763604519.659202,1456,0.5696431539987363,0.8430578646256582,9,2.3478623856416183,0.6628538747497855,0.6379018518769479,0.7987256052949484,2.4249997776255228,1.4786671885063678,0.6628538747497855,1.0731262461795512,1.0731262461795512,1.4488249228404897,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,153629,0.1,2e4p2itm,jumping-firefly-262,0.6513117789833178,1458.366148697,0.7807241420380107,0.641866419343856,0.8694879434698052,1763605995.2508967,1458,0.641866419343856,0.8694879434698052,9,2.2838354779160768,0.6107735201601373,0.6513117789833178,0.7807241420380107,2.3491923302555313,1.5272187431488575,0.6107735201601373,1.2877244672878898,1.2877244672878898,1.4785596327651116,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI17,512,5e-05,nep,1,256,lstm,44,sum,1366065182,50489374,0.1,k104b1of,misunderstood-snow-263,0.5606058382325838,6541.453564118,0.7911155124849685,0.5597514590219186,0.6457421991079496,1763612188.0769958,6541,0.5597514590219186,0.6457421991079496,9,0.5966101140799565,0.787426835140836,0.5606058382325838,0.7911155124849685,0.6277660680578342,0.8652552291104596,0.787426835140836,0.5630265786206813,0.5630265786206813,0.8479803052740479,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,153629,0.1,vasq37fz,helpful-night-264,,24.279833227,,,,1763606036.651528,24,,,0,2.9480773875602218,0.011885187303402918,,,2.9480773875602218,4.2422001497521205,0.011885187303402918,3.576437146997056,3.576437146997056,4.2422001497521205,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,153629,0.1,5eahy9ea,sparkling-aardvark-265,,24.306438697,,,,1763606076.8098795,24,,,0,5.054940622944405,0.03231341149556763,,,5.054940622944405,1.5922038585058376,0.03231341149556763,4.502635955265123,4.502635955265123,1.5922038585058376,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,153629,0.1,3p7bgyac,logical-sun-266,,24.140068393,,,,1763606116.636585,24,,,0,6.626059528790715,0.0005183014012010294,,,6.626059528790715,4.108838581786621,0.0005183014012010294,5.253940325925989,5.253940325925989,4.108838581786621,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,153629,0.1,061dc174,likely-durian-267,,24.138556426,,,,1763606156.3997648,24,,,0,1.8584533067713611,0.0033242779525307405,,,1.8584533067713611,2.3684266683951014,0.0033242779525307405,3.6989818340647314,3.6989818340647314,2.3684266683951014,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,0,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,153629,0.1,jttesczz,peach-armadillo-268,,24.125472021,,,,1763606196.341426,24,,,0,3.692376968896931,0.10553688876179584,,,3.692376968896931,2.347154355846816,0.10553688876179584,4.259386287882289,4.259386287882289,2.347154355846816,
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1315729437,153629,0.1,9l582l4x,restful-wave-269,0.4838266655181845,261.297828382,0.125,2.7545918226242065,0.7710069153496685,1763606473.3107808,261,2.7545918226242065,0.7654206158088831,9,1.2869283958336335,0.03356448384329425,0.4974080532168349,0.125,1.44311413391338,1.5913483745287726,0.06593151272519303,3.1520081210006876,3.0263859052333553,1.570476875301426,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1315729437,153629,0.1,8jx9h0vc,rural-morning-270,0.7281753465455646,261.513990568,0.08854166666666667,3.0162632217009864,0.8431207047154506,1763606752.1519527,261,3.0162632217009864,0.8312894641421735,9,1.4633101318814532,0.06475193022590792,0.7281753465455646,0.08854166666666667,2.091358305849635,1.705172302979579,0.09061338289962824,3.2069010645926666,3.15129897196974,1.5740926357890055,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1315729437,153629,0.1,4ptzi0af,misty-cloud-271,0.47023830624918145,259.71448897,0.19270833333333337,2.6007466117540994,0.7256394147407264,1763607028.9513226,259,2.6007466117540994,0.7006091236835346,9,1.5587464152045136,0.10762796682871031,0.5601730408767859,0.19270833333333337,1.9720805145998257,1.875103721908068,0.10762796682871031,3.680347634616292,3.6070512508984662,1.6838119364550517,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,44,sum,1315729437,153629,0.1,f82yfebl,legendary-shape-272,0.3947866697174807,261.341465178,0.109375,2.905647267897924,0.4011520840528344,1763607307.1377409,261,2.905647267897924,0.4011520840528344,9,1.6826226156474455,0.020463969116385473,0.3947866697174807,0.109375,1.980599339347794,1.6736295218085446,0.03367171861595653,3.2442998247962014,3.145390397383548,1.5567868597675536,8.0
gptneo-1b3,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI12,,5e-05,nep,1,,lstm,45,sum,1315729437,153629,0.1,2cte77wq,deft-sea-273,0.4763086307987881,263.385316804,0.09375,3.0170043694476285,0.8582371912392167,1763607587.4448495,263,3.0170043694476285,0.8465665293236574,9,1.8163946885013704,0.058246354017729485,0.4763086307987881,0.10416666666666669,2.381295481417089,1.9466734234736855,0.06902344867028883,3.939001164505882,3.880309705022474,1.8666343942928016,8.0
