backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_activity_loss,best_test_next_remaining_time_loss,train_next_remaining_time_loss,best_test_next_activity_acc,test_next_activity_acc,train_next_activity_acc,best_train_next_time_to_next_event_loss,test_next_activity_loss,test_next_remaining_time_loss,test_next_time_to_next_event_loss,_wandb.runtime,train_next_time_to_next_event_loss,best_test_next_activity_loss,train_next_activity_loss,_timestamp,best_train_next_activity_acc,_step,_runtime,best_test_next_time_to_next_event_loss,best_train_next_remaining_time_loss,few_shot_k
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,128,5e-05,nep,1,64,lstm,43,sum,2697604642,83262754,0.1,fjp00ntb,rare-violet-383,0.5092974046196383,1.0630757590567712,0.7273541632997855,0.6895049504950495,0.6588118811881188,0.8430711610486892,0.7114899354927549,0.905884149003737,1.275642807507279,1.4157823390771846,259,0.7603913163089574,0.8245320617090357,0.5206458078341538,1766345689.3292773,0.8448501872659177,9,259.796309679,0.9798921670063888,0.7015508331274718,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,128,5e-05,nep,1,64,lstm,44,sum,2697604642,83262754,0.1,d2zwpjgz,fresh-microwave-384,0.4909567988767159,1.1766332268478847,0.7188071017854669,0.6881188118811881,0.6592079207920792,0.8488764044943821,0.7191405210825388,0.9510296493001504,1.2657908743678934,1.2367633287033233,260,0.7217242581679133,0.8994990685434625,0.4909567988767159,1766345967.218944,0.850936329588015,9,260.713600726,1.157361234815994,0.6954143577523892,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,128,5e-05,nep,1,64,lstm,45,sum,2697604642,83262754,0.1,kp733jix,trim-jazz-385,0.48170845173717886,1.001241735420605,0.6971300102016899,0.714059405940594,0.714059405940594,0.8532771535580524,0.7132295109359512,0.7895166976853173,1.171372035942455,1.707109637874188,266,0.7257117790899027,0.7895166976853173,0.48170845173717886,1766346251.409833,0.8532771535580524,9,266.147320857,1.0731973217501498,0.6934969807720363,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,256,5e-05,nep,1,128,lstm,41,sum,2780671522,166329634,0.1,k6mbvma8,zany-waterfall-386,0.5198515530382649,0.9427595312288491,0.689919138356541,0.6607920792079208,0.6502970297029703,0.8430711610486892,0.7295214680585076,1.0561956488732065,1.424482451146192,1.574723572872653,280,0.7312506694528047,0.9809814118866872,0.5198515530382649,1766346549.948894,0.8430711610486892,9,280.623516275,1.0751898371819222,0.689919138356541,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,256,5e-05,nep,1,128,lstm,42,sum,2780671522,166329634,0.1,zo7jlwb6,apricot-aardvark-387,0.5278945843378703,0.8660111655811272,0.7675732097487324,0.6956435643564356,0.6431683168316832,0.822565543071161,0.7345303941532021,1.0477323339953282,0.9501915880241016,1.1338384631128595,280,0.7799213329950968,0.797694533508603,0.5603483903720584,1766346848.079521,0.8411048689138577,9,280.090853659,1.011011461503435,0.7042401538024681,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,256,5e-05,nep,1,128,lstm,43,sum,2780671522,166329634,0.1,fvx7sznf,olive-sky-388,0.539156000042676,0.8878020875760825,0.7085510701945659,0.6576237623762377,0.6291089108910891,0.8352996254681648,0.7245775345782662,1.180574108822511,1.138433091475232,1.0923767312682502,280,0.7322455169333054,0.9351503933066188,0.539156000042676,1766347146.2161398,0.8366104868913857,9,280.500390626,1.0376730438270192,0.6966700969842936,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,256,5e-05,nep,1,128,lstm,44,sum,2780671522,166329634,0.1,e8au6vyw,glad-snow-389,0.5315109811025612,0.8956160885272639,0.7329494890872013,0.661980198019802,0.6271287128712871,0.8322097378277153,0.7328186012162697,1.019125214661702,1.744144468685188,1.0304087746497428,281,0.7718166763193152,0.882349447448655,0.5315109811025612,1766347446.113307,0.8322097378277153,9,281.782652741,1.0304087746497428,0.7251581693075123,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20PrepaidTravelCosts,256,5e-05,nep,1,128,lstm,45,sum,2780671522,166329634,0.1,zumoj2xb,usual-cherry-390,0.5296166950397277,0.8774913339331598,0.7284973839583915,0.6768316831683169,0.622970297029703,0.8338014981273408,0.7228517631019993,1.021999485185831,0.8774913339331598,1.2029786227953316,277,0.7228517631019993,0.8976643643048731,0.5296166950397277,1766347742.3242657,0.8338014981273408,9,277.374959741,1.0416151819134702,0.7284973839583915,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,32,5e-05,nep,1,16,lstm,41,sum,2635401271,21059383,0.1,ep2kh536,eager-pyramid-391,0.522946320391137,0.8838257371219966,0.5382297980058781,0.6648039518369867,0.6619326952763198,0.8344577662978526,0.6840385323367889,1.1350404372514122,1.0797948312303025,1.003310786062054,1211,0.6840385323367889,1.1227696052779752,0.522946320391137,1766348989.9678204,0.8344577662978526,9,1211.129085273,0.898675322348632,0.5382297980058781,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,32,5e-05,nep,1,16,lstm,44,sum,2635286046,20944158,0.1,mcyovqsw,devout-lake-392,0.30627960454919545,0.938022521625548,0.5407176074054371,0.8765234907522331,0.8651528407973359,0.8871159294572287,0.5432999696400412,0.35400733719039207,1.328677472992495,0.9590963298357694,10802,0.5432999696400412,0.3408921874910584,0.30627960454919545,1766358862.5112798,0.8871159294572287,9,10802.57446702,0.7680989025983557,0.5407176074054371,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,32,5e-05,nep,1,16,lstm,42,sum,2635401271,21059383,0.1,4x8x1k9r,devoted-grass-393,0.5298821584836175,0.7816376283898255,0.5411302531857944,0.6647422043840692,0.6532571781414017,0.8337445545317861,0.6836205963419482,1.24653531740241,0.8880538386008959,1.0465408965885437,1216,0.6836205963419482,1.181372509373673,0.5298821584836175,1766350229.1713076,0.8337445545317861,9,1216.538704983,0.8805285838033801,0.5393788884032493,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,32,5e-05,nep,1,16,lstm,43,sum,2635401271,21059383,0.1,j8s1uc0q,sweet-blaze-394,0.5220611290564225,0.8741947795918563,0.543504167087481,0.6700216116085211,0.6538437789441186,0.8365395736150198,0.6808600826102392,1.1992433503808413,0.934538248874185,1.0593037769874698,1242,0.6808600826102392,1.1167120261926935,0.5220611290564225,1766351493.4455752,0.8365395736150198,9,1242.713357327,0.8956400371326565,0.543504167087481,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,32,5e-05,nep,1,16,lstm,44,sum,2635401271,21059383,0.1,khmdo91i,desert-frog-395,0.5345878116130148,0.845326493426067,0.5357490634627761,0.6605433775856746,0.64949058351343,0.833089170746752,0.6873418905854597,1.2464448726850734,0.8639928104039069,1.0356173696397226,1229,0.6873418905854597,1.1724350249999171,0.5345878116130148,1766352746.3053684,0.833089170746752,9,1229.880202878,0.9043110910187756,0.5357490634627761,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,32,5e-05,nep,1,16,lstm,45,sum,2635401271,21059383,0.1,ra43sqjx,summer-wildflower-396,0.51926366834046,0.8866420785598307,0.5378865624150616,0.6624575486261192,0.6556035813522693,0.8355757739311461,0.6843611188969656,1.2129080953477305,0.8866420785598307,1.027693804711168,1224,0.6843611188969656,1.163239902992166,0.51926366834046,1766353993.9975443,0.8355757739311461,9,1224.381973858,0.9021740327171428,0.5378865624150616,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,64,5e-05,nep,1,32,lstm,41,sum,2656167991,41826103,0.1,e7kehgdp,avid-breeze-397,0.5420946689949696,0.8946202192603898,0.5397436091855661,0.6840691571472677,0.6685087990120407,0.8320482670881684,0.6984230951500167,1.1665338053972716,0.9067681896425244,0.9721174275150046,1269,0.6984230951500167,1.0513508155118465,0.5420946689949696,1766355288.4577334,0.8320482670881684,9,1269.743421038,0.8618795016254308,0.5397436091855661,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,64,5e-05,nep,1,32,lstm,42,sum,2656167991,41826103,0.1,xmb5j5sk,decent-water-398,0.5447207283801813,0.8587269619314271,0.5252989947352378,0.6823402284655758,0.6619018215498611,0.8314699872778442,0.6986895322827257,1.1454397586069935,1.168192785527464,0.9229887023977602,1241,0.6986895322827257,1.064074211556369,0.5447207283801813,1766356553.2892745,0.8314699872778442,9,1240.963458858,0.8907391412127861,0.5252989947352378,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,64,5e-05,nep,1,32,lstm,43,sum,2656167991,41826103,0.1,z3iy68ml,major-tree-399,0.545582922722206,0.8470691445507581,0.531329418203918,0.6729546156221056,0.6581969743748071,0.8299664597710011,0.7029032913839501,1.2116206126435372,0.9196865390060344,0.9717681378337768,1242,0.7029032913839501,1.1045939379247776,0.545582922722206,1766357817.843117,0.8306025675623578,9,1242.034786808,0.9054758736733192,0.531329418203918,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,64,5e-05,nep,1,32,lstm,44,sum,2656167991,41826103,0.1,y0ais1rl,flowing-frog-400,0.539657597736853,0.8722445669053476,0.5284339790148643,0.6765359678913245,0.6498919419573943,0.8313157793284244,0.6955962910161886,1.2876512473878687,0.9419482478465367,0.9262791365670288,1245,0.6955962910161886,1.0786414590136584,0.539657597736853,1766359087.2563963,0.8313157793284244,9,1245.759253626,0.881799939842495,0.5284339790148643,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,32,5e-05,nep,1,16,lstm,45,sum,2635286046,20944158,0.1,seazgz2f,restful-sound-401,0.3053865709855598,0.8350103353018267,0.539406278154935,0.8699581527526264,0.8601169281271831,0.8880292972652328,0.5412993022695318,0.36497341740237377,1.607729091956441,0.931896002385888,10788,0.5412993022695318,0.35142982125815103,0.3053865709855598,1766369691.0110743,0.8880292972652328,9,10788.086112481,0.7899920754455284,0.539406278154935,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,64,5e-05,nep,1,32,lstm,45,sum,2656167991,41826103,0.1,72ajx69x,blooming-wildflower-402,0.5406192616079201,0.8948779071396831,0.5309526461983956,0.6720284038283421,0.6633528866934238,0.8317976791703612,0.6974305997923734,1.2209379108425422,1.0965076727129568,1.0739152403958383,1256,0.6974305997923734,1.100482271835737,0.5406192616079201,1766360367.643155,0.8317976791703612,9,1256.736888908,0.8662742418063647,0.5309526461983956,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,128,5e-05,nep,1,64,lstm,41,sum,2697701431,83359543,0.1,29dfr6s7,celestial-plant-403,0.5808931796716841,0.8331728910803611,0.5257807493283371,0.6826489657301636,0.6400123494905835,0.818940591387486,0.7085265352224218,1.4295688987183106,0.8423125176637325,1.06470871101231,1297,0.7097157165784412,1.0897938760425914,0.5939648397822089,1766361689.4892807,0.8231813099965303,9,1297.340096074,0.8535201205482966,0.5257807493283371,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,128,5e-05,nep,1,64,lstm,42,sum,2697701431,83359543,0.1,2diffmg7,stellar-energy-404,0.586912157780139,0.8408110284702246,0.5264581891941562,0.6891633220129669,0.6657301636307502,0.8209452947299434,0.7058580165573174,1.1798524136379862,0.9833314576168124,0.8487132960169652,1297,0.7058580165573174,1.0058035317892349,0.586912157780139,1766363011.4286935,0.8209452947299434,9,1297.865625868,0.8487132960169652,0.5264581891941562,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,128,5e-05,nep,1,64,lstm,43,sum,2697701431,83359543,0.1,avmymaea,rich-wildflower-405,0.597369079026588,0.8963963070486975,0.5331434541303948,0.6761963569002779,0.6422043840691571,0.8120205096572728,0.7082210541727402,1.3886824383784238,0.9259621108744976,0.8946537089958791,1273,0.7082210541727402,1.0715774749303608,0.6092628179875403,1766364309.7634134,0.8189020394001311,9,1273.797367136,0.8501235946897888,0.5331434541303948,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,128,5e-05,nep,1,64,lstm,44,sum,2697701431,83359543,0.1,lvm1bejs,polar-frost-406,0.577266555591861,0.8678290229330978,0.5343239437739177,0.6644334671194814,0.6549861068230936,0.8219669223948495,0.7105419676307264,1.2870043118304035,1.235906944881438,0.91364080962593,1304,0.7105419676307264,1.0965168692955969,0.5819260571750138,1766365639.6762514,0.8242800416361463,9,1304.808348043,0.8764022363413628,0.5260238188988416,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,128,5e-05,nep,1,64,lstm,45,sum,2697701431,83359543,0.1,6zz2el3q,quiet-morning-407,0.5940382409754795,0.8125181279678557,0.530435972847224,0.6680148193887002,0.6584130904600185,0.8155480165002505,0.7057329739862136,1.2612575865483793,0.8125181279678557,1.1104375187354751,1295,0.7057329739862136,1.1122447909820077,0.5987535433705069,1766366958.691069,0.8196730791472301,9,1295.237167989,0.8621477159463024,0.530435972847224,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,256,5e-05,nep,1,128,lstm,41,sum,2780768311,166426423,0.1,4zxbp6cu,icy-eon-408,0.6276382048443742,0.8041586872676745,0.5460119433242899,0.6559123186168571,0.6490274776165483,0.8168780600639963,0.7225255582257148,1.3593817303084268,1.165532679350224,1.0375043209779038,1355,0.722573979679706,1.1559127302367072,0.6276382048443742,1766368339.7621517,0.8168780600639963,9,1355.656861222,0.8886956811135255,0.5460119433242899,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,256,5e-05,nep,1,128,lstm,42,sum,2780768311,166426423,0.1,6fcldw0x,stellar-monkey-409,0.6321638082776856,0.8523606006802509,0.5407441940325632,0.6605433775856746,0.6428836060512504,0.8121361656193377,0.7168323427577757,1.3578513379522443,0.8523606006802509,0.9576626850963192,1365,0.7168323427577757,1.2073566144688257,0.6321638082776856,1766369729.6280198,0.8121361656193377,9,1365.293831323,0.8753447849171219,0.5407441940325632,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI17,64,5e-05,nep,1,32,lstm,41,sum,2656052766,41710878,0.1,u9njtdd6,cool-snowball-410,0.31922071726673623,0.6440438545278745,0.5427810728773564,0.8706635196451462,0.8562374102183247,0.8826496105156433,0.5478480423756882,0.3706478879916183,1.257208444145915,0.909118448389229,10886,0.5478480423756882,0.35531227556361195,0.31922071726673623,1766380614.7909725,0.8826496105156433,9,10886.382081343,0.7791251056497873,0.5427810728773564,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,256,5e-05,nep,1,128,lstm,43,sum,2780768311,166426423,0.1,dc2u44u9,royal-capybara-411,0.6400603454268068,0.8905728789014778,0.5534676371352739,0.6904600185242359,0.6646804569311516,0.8127337214233393,0.7237058387164267,1.2074034487991356,1.1660217619045312,1.050172766537974,1366,0.7237058387164267,1.0970033868811462,0.6411951454893801,1766371119.8739474,0.8131385172905663,9,1366.877103062,0.88398269442505,0.5472217872316604,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,256,5e-05,nep,1,128,lstm,44,sum,2780768311,166426423,0.1,yb7p9xn1,drawn-hill-412,0.6398133362234363,0.8314154272500509,0.5381446978678116,0.6905526397036122,0.6432849644952146,0.8130999653032114,0.7246232431503584,1.2949101813452668,1.0274814478517058,0.921662197425138,1365,0.7246232431503584,1.0445181962920398,0.6398133362234363,1766372511.9374666,0.8130999653032114,9,1365.841041077,0.8868182228538275,0.5381446978678116,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20TravelPermitData,256,5e-05,nep,1,128,lstm,45,sum,2780768311,166426423,0.1,6pbv0pi4,helpful-field-413,0.6455203448114374,0.8125134282879124,0.5505870367200397,0.6484100030873726,0.6479160234640321,0.808570106789005,0.7215241620946792,1.3637023090764158,0.9054120595678204,0.9519057875100608,1320,0.7215241620946792,1.2606737539038757,0.6455203448114374,1766373858.0520124,0.808570106789005,9,1320.841545916,0.8998358487125973,0.5426339009727379,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,32,5e-05,nep,1,16,lstm,41,sum,2635244565,20902677,0.1,jb697vgw,fluent-sun-414,0.29760057132817835,0.7266124741730746,0.620388774968302,0.895895469393552,0.8951853429910525,0.8822212656048214,0.7128223926919419,0.2713371382367796,0.7375306976127651,0.7523168806764927,849,0.7128223926919419,0.27037946169831134,0.29953931273954265,1766374782.4547615,0.8822212656048214,9,849.444331787,0.7523168806764927,0.6200740709932929,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,32,5e-05,nep,1,16,lstm,42,sum,2635244565,20902677,0.1,7jfu3p26,happy-lake-415,0.297183622884894,0.7355594780614068,0.6164485541284982,0.8950433177105525,0.8926288879420536,0.8800688764528627,0.7141959279249621,0.2724941104265323,0.745297388535402,0.7650258539752719,837,0.7141959279249621,0.2724941104265323,0.30008045490887264,1766375642.0205028,0.8823504089539389,9,837.883124611,0.7500864689093797,0.6164485541284982,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,32,5e-05,nep,1,16,lstm,43,sum,2635244565,20902677,0.1,wjp3j8oz,morning-sun-416,0.2895476628417246,0.7025098837229562,0.6450763248750684,0.8967476210765516,0.8927709132225536,0.8827808867843306,0.7176878767900307,0.27602741220867305,0.7114021355176985,0.7547247921467302,842,0.7176878767900307,0.2729767198133259,0.29234477584853646,1766376507.0557356,0.8829100301334482,9,842.50618907,0.7547247921467302,0.6399230745400122,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,32,5e-05,nep,1,16,lstm,44,sum,2635244565,20902677,0.1,xbtozasa,stilted-valley-417,0.29676429495645196,0.7268530268371824,0.6223877477994829,0.8944752165885528,0.8933390143445533,0.8813603099440379,0.7170489399996596,0.27297530386228147,0.7368068978150212,0.7673231150138583,838,0.7172113908450767,0.2721638856938474,0.2986140044660236,1766377368.626084,0.8819629789065863,9,838.215491047,0.7673231150138583,0.6223877477994829,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI20RequestForPayment,32,5e-05,nep,1,16,lstm,45,sum,2635244565,20902677,0.1,rlqm7yy4,lucky-sun-418,0.29160420361952794,0.6860972444978294,0.6321537600577621,0.8967476210765516,0.8967476210765516,0.883383555746879,0.7176812273235706,0.2720373799356949,0.792323253080598,0.8264087677814629,851,0.7176812273235706,0.27153747553446805,0.29660271334843136,1766378242.4909592,0.883383555746879,9,851.76274467,0.7568899923182909,0.6321537600577621,
