backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,train_next_activity_loss,test_next_time_to_next_event_loss,_step,train_next_remaining_time_loss,best_train_next_remaining_time_loss,train_next_time_to_next_event_loss,_wandb.runtime,best_train_next_time_to_next_event_loss,_timestamp,best_test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_remaining_time_loss,best_test_next_remaining_time_loss,_runtime,best_test_next_activity_loss,best_train_next_activity_acc,best_train_next_activity_loss,train_next_activity_acc,test_next_activity_acc,test_next_activity_loss
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,256,BPI20TravelPermitData,,5e-05,nep,1,,lstm,45,sum,558903,558903,0.01,dypiju3p,dry-eon-2661,0.6306107412707609,0.9209539921646612,24,0.49066812427093826,0.49066812427093826,0.6771613921466175,43,0.6771613921466175,1764224559.06319,0.920457716892074,0.7024081506637851,0.9161798110307092,0.8273638568347014,43.591160742,0.9884015612412324,0.8170129920197386,0.6306107412707609,0.8170129920197386,0.7024081506637851,0.9884015612412324
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,256,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,541461,541461,0.01,4bl6ngwf,brisk-silence-2662,0.3711043753194953,0.755155869462141,24,0.5670422930477305,0.5670422930477305,0.6723877908851995,34,0.6723877908851995,1764224603.1233468,0.7363935131153724,0.8862377503195569,0.6770722736368936,0.6748816705938598,34.233965993,0.3925011629002488,0.874214377959535,0.3711043753194953,0.874214377959535,0.846044595938077,0.4162805985530793
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,256,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,541461,541461,0.01,q0isk22e,wild-dew-2663,0.37046824474556406,0.7790844146204069,24,0.5670743230391924,0.5670743230391924,0.6717970642405136,33,0.6717970642405136,1764224646.6747904,0.7409900472408295,0.8775742082090612,0.6770152411767661,0.6710891985720556,33.753712372,0.3949806187373301,0.8735686612139475,0.37046824474556406,0.8735686612139475,0.8443402925720779,0.4140209281432698
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,256,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,541461,541461,0.01,1atab42i,visionary-terrain-2664,0.3735411053221132,0.7629450565203231,24,0.5727466442027689,0.5713191353859083,0.6738482435458804,33,0.6738482435458804,1764224690.2150402,0.731409841666691,0.8906405340150547,0.6761592812979024,0.6724413285419999,33.85371468,0.38375425359062,0.8751614291863969,0.3735411053221132,0.8748600947051227,0.8591109217440704,0.4021195619049744
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,256,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,541461,541461,0.01,ctbgjlv3,vital-microwave-2665,0.37427525661959504,0.7568953955246295,24,0.5694459989878621,0.5694459989878621,0.6731308659961189,34,0.6731308659961189,1764224734.7015774,0.739950431712123,0.8608152251100696,0.6772448812386408,0.6697155337258507,34.605239346,0.4148793260476549,0.8739130434782608,0.37427525661959504,0.8739130434782608,0.8358187757420821,0.431922568565166
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,256,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,541461,541461,0.01,4igqso4p,polar-paper-2666,0.37345404934893384,0.7522610370585601,24,0.5707342102668227,0.5692651675581881,0.6754534541970433,34,0.6753752070873194,1764224778.7649765,0.7387096630952995,0.8806987643800597,0.6789382434233298,0.6766107596045376,34.245771436,0.4035488370297527,0.8730520878174775,0.37345404934893384,0.8730520878174775,0.8397954835960801,0.426360614799908
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI12,,5e-05,nep,1,,lstm,41,sum,1605149,1605149,0.01,u0v259jd,valiant-butterfly-2667,0.4037551229528626,1.370523467042087,24,0.6141614106347338,0.6139461306830901,0.6388528809394308,69,0.6388528809394308,1764224860.4477894,1.3078360243255422,0.7993637403488705,2.610554394021115,1.546513035752823,69.040074556,0.6927645803009199,0.846306977693839,0.4037551229528626,0.846306977693839,0.7993637403488705,0.7106785329028406
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI12,,5e-05,nep,1,,lstm,42,sum,1605149,1605149,0.01,f7qlyr00,lucky-lion-2668,0.4036355496239861,1.3260328656508305,24,0.6112159544598962,0.6112159544598962,0.6432873974037421,69,0.6432873974037421,1764224942.370091,1.3049096200580013,0.7910530454675436,2.1764435497631096,1.9595167362113868,69.225090849,0.7198662005869838,0.8476851615537747,0.4036355496239861,0.8476851615537747,0.7910530454675436,0.7198662005869838
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI12,,5e-05,nep,1,,lstm,43,sum,1605149,1605149,0.01,vavaekoc,restful-river-2669,0.402693551907489,1.3550441641108049,24,0.613605620945309,0.613605620945309,0.6434841821524125,70,0.6434841821524125,1764225025.5888023,1.3550441641108049,0.7809551043751787,1.8587983351351025,1.675183173108176,70.240199456,0.7626108522581515,0.8466387626971569,0.402693551907489,0.8466387626971569,0.7558621675722047,0.783471347333228
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI12,,5e-05,nep,1,,lstm,44,sum,1605149,1605149,0.01,t2s2ryf2,chocolate-eon-2670,0.4027731437391679,1.3362502396822589,24,0.6200428787520186,0.6197068964556977,0.6385862651315556,69,0.6385862651315556,1764225108.1685357,1.3362502396822589,0.7895338861881612,2.4374058359788084,2.0404005989811576,69.804102337,0.6869708519510995,0.8465366750038283,0.4027731437391679,0.8465366750038283,0.7895338861881612,0.6869708519510995
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI12,,5e-05,nep,1,,lstm,45,sum,1605149,1605149,0.01,lnwpeu7q,frosty-yogurt-2671,0.405204769282052,1.456103367671852,24,0.6131479683314921,0.6131479683314921,0.6347082960076843,69,0.6347082960076843,1764225190.3436172,1.2992113650373502,0.8005433228481555,2.3068329472183193,1.6946192860841955,69.471404338,0.7152140511421943,0.8474299423204533,0.405204769282052,0.8474299423204533,0.8005433228481555,0.7152140511421943
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI17,,5e-05,nep,1,,lstm,41,sum,1605918,1605918,0.01,z794waot,mild-totem-2672,0.30377510841788974,0.9814087957663864,24,0.5183415892450796,0.5183415892450796,0.5215270053611786,235,0.5215270053611786,1764225449.13689,0.8470675356758832,0.8577702267347617,1.6114492941144942,1.6114492941144942,235.452513667,0.3785286899493974,0.8871643280231419,0.30377510841788974,0.8871643280231419,0.8567664353877144,0.379200807934237
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI17,,5e-05,nep,1,,lstm,42,sum,1605918,1605918,0.01,mboyyn2q,youthful-haze-2673,0.31108888756868197,1.0119493666524475,18,0.5251975294345108,0.5251975294345108,0.5298999487429786,178,0.5298999487429786,1764225651.2930984,0.8193158933992029,0.8650239756919718,2.099734490012239,1.6955315470004209,178.698035892,0.3680352292698064,0.885614332925048,0.31108888756868197,0.885614332925048,0.8650239756919718,0.3680352292698064
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI17,,5e-05,nep,1,,lstm,43,sum,1605918,1605918,0.01,o32h7jot,glorious-monkey-2674,0.3020240748271642,1.021896559247706,24,0.5187740686019204,0.5187740686019204,0.5213686817599732,235,0.5213686817599732,1764225909.8784244,0.8001642672636122,0.8683439477485909,1.7644410307323406,1.755385082396306,235.219762065,0.3549538176921656,0.8881161664861028,0.3020240748271642,0.8881161664861028,0.8648747634647079,0.3564832000729317
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI17,,5e-05,nep,1,,lstm,44,sum,1605918,1605918,0.01,s88rxsvk,playful-forest-2675,0.3019067922897158,0.985175876287684,24,0.5183199057595355,0.5183199057595355,0.520441547148289,233,0.520441547148289,1764226166.706391,0.818564080036477,0.8678997022537829,1.6845394589906937,1.6830340054453985,233.486785985,0.3648733044512164,0.887629698849231,0.3019067922897158,0.887629698849231,0.8665262715255594,0.3659159743992274
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI17,,5e-05,nep,1,,lstm,45,sum,1605918,1605918,0.01,86d8j9ff,genial-rain-2676,0.30120459512885983,0.982469334852254,24,0.5185267616904691,0.5185267616904691,0.5211658313584523,235,0.5211658313584523,1764226425.9492214,0.7990775624918267,0.8710501149612387,1.629161396252092,1.629161396252092,235.719469834,0.3572952192165266,0.8879486329887107,0.30120459512885983,0.8879486329887107,0.8710501149612387,0.3572952192165266
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,1608994,1608994,0.01,eflk27jr,twilight-water-2677,0.5546216314651546,1.1961137888691211,24,0.5996380193403151,0.5979454726315616,0.6225728797555417,11,0.6225728797555417,1764226446.6269484,1.1707755047259945,0.6782178217821783,1.0392512404564584,0.9430910442843295,11.882986716,0.9926365707888462,0.8362359550561798,0.5546216314651546,0.8362359550561798,0.6782178217821783,0.9926365707888462
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,1608994,1608994,0.01,mnl66av2,honest-gorge-2678,0.5744806957602054,1.1815960542282256,24,0.6064906888240286,0.6064906888240286,0.6417878200945336,11,0.6417878200945336,1764226466.5645845,1.14247461356739,0.6726732673267327,1.089200559559435,0.9344517862678754,11.469999731,1.017516260713634,0.8361423220973783,0.5744806957602054,0.8361423220973783,0.6726732673267327,1.017516260713634
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,43,sum,1608994,1608994,0.01,96ev1ygy,young-violet-2679,0.5785317513826634,1.1873933372875252,24,0.6259183072865232,0.6186020966326253,0.6343048878823326,11,0.6343048878823326,1764226486.8675866,1.1222229943417086,0.69009900990099,0.9839568064472464,0.9652259194024718,11.831147734,0.9599355919526356,0.8373595505617978,0.5785317513826634,0.8373595505617978,0.69009900990099,0.9599355919526356
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,44,sum,1608994,1608994,0.01,rkwxrat1,jolly-flower-2680,0.5736619099249107,1.166148078654072,24,0.6127947942147988,0.6127947942147988,0.6554100436664253,11,0.6503627789600958,1764226506.9292772,1.1377355798400277,0.666930693069307,1.0679222633815049,0.9661586736924578,11.531248492,1.0245823003750036,0.8382022471910112,0.5736619099249107,0.8382022471910112,0.665940594059406,1.0267302472520583
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,45,sum,1608994,1608994,0.01,l67o8jel,blooming-yogurt-2681,0.5604997220557281,1.174875642946451,24,0.6092276671406035,0.6020337140515503,0.6340829488489959,11,0.6340829488489959,1764226527.245193,1.1487534399315862,0.6790099009900991,1.014076905014491,0.9283721801077964,11.818789855,0.9827056610938346,0.8436329588014981,0.5604997220557281,0.8436329588014981,0.6782178217821783,0.9827056610938346
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20TravelPermitData,,5e-05,nep,1,,lstm,41,sum,1625143,1625143,0.01,s08hwzpq,fragrant-darkness-2682,0.5881954192968171,0.914569654756212,24,0.49400806063018154,0.49400806063018154,0.6722329529907457,42,0.6722329529907457,1764226581.193433,0.9132911564354986,0.6713800555727076,0.936218171975023,0.8290354889754566,42.941018244,1.07716206205815,0.8215814025213,0.5881954192968171,0.8215814025213,0.6713800555727076,1.07716206205815
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20TravelPermitData,,5e-05,nep,1,,lstm,42,sum,1625143,1625143,0.01,qyt77bsh,stellar-dust-2683,0.5729049052594323,0.9308347840410724,24,0.48984339279586,0.48984339279586,0.6723776478007992,43,0.6723776478007992,1764226635.2028892,0.9099651328425749,0.7059277554800865,0.9502542899103216,0.8159827265043103,43.069030028,0.980102490539645,0.8272678206561548,0.5729049052594323,0.8272678206561548,0.7059277554800865,0.980102490539645
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20TravelPermitData,,5e-05,nep,1,,lstm,43,sum,1625143,1625143,0.01,cypldd52,different-dream-2684,0.5847693455467899,0.9836353477485094,24,0.4951517006643083,0.4951517006643083,0.6735416434266076,43,0.6735416434266076,1764226689.3892384,0.9011556499936986,0.6936400123494906,0.9424304654768272,0.8384786275479116,42.995586001,1.0261891189862564,0.8244920775665986,0.5847693455467899,0.8244920775665986,0.6936400123494906,1.0261891189862564
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20TravelPermitData,,5e-05,nep,1,,lstm,44,sum,1625143,1625143,0.01,3y3ue503,smart-disco-2685,0.5827529700160224,0.9232043328422128,24,0.4954408807179864,0.4954408807179864,0.671632962686627,42,0.671632962686627,1764226742.9685645,0.911348063417996,0.7005557270762581,0.910281765435205,0.834074232496572,42.547924735,0.9977776051892584,0.8224680982304637,0.5827529700160224,0.8224680982304637,0.7005557270762581,0.9977776051892584
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20TravelPermitData,,5e-05,nep,1,,lstm,45,sum,1625143,1625143,0.01,54ngnrup,misty-rain-2686,0.5888434619330749,0.9247095539673644,24,0.4939415985122717,0.4939415985122717,0.6733362493548471,42,0.6733362493548471,1764226796.3011444,0.906332881747296,0.7047545538746527,0.9436958616844996,0.8215046137414916,42.343944244,0.9991054100326344,0.8232584139712402,0.5888434619330749,0.8232584139712402,0.7047545538746527,0.9991054100326344
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20RequestForPayment,,5e-05,nep,1,,lstm,41,sum,1598997,1598997,0.01,m3opla6h,cool-firebrand-2687,0.370732944092769,0.75453726260978,24,0.577414168523295,0.577414168523295,0.6800665175150141,34,0.6800665175150141,1764226840.7162845,0.7445232435783665,0.8914926856980543,0.6966070969696326,0.6745744609575417,34.48717483,0.3620469383583237,0.8757640981489453,0.370732944092769,0.8757640981489453,0.8743076267575628,0.3752768239824631
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20RequestForPayment,,5e-05,nep,1,,lstm,42,sum,1598997,1598997,0.01,hurkow9g,jumping-fog-2688,0.37486533790223825,0.7578649430125296,24,0.5774889126144193,0.5774889126144193,0.6803479564533734,36,0.6803479564533734,1764226890.7670133,0.7473008539540882,0.8919187615395541,0.7084490265837449,0.6952476634201789,36.47507145,0.3692924153853878,0.8758501937150237,0.37486533790223825,0.8758501937150237,0.8643658571225679,0.3862464223763361
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20RequestForPayment,,5e-05,nep,1,,lstm,43,sum,1598997,1598997,0.01,xjhxwsk1,rich-star-2689,0.3770816360421084,0.7675009446969646,24,0.5773785251612505,0.5773785251612505,0.6825783766090896,34,0.6825783766090896,1764226973.228088,0.740672331339865,0.8910666098565545,0.6920756684194792,0.6686948119468131,34.846437213,0.3611098037424996,0.8743435213086526,0.3770816360421084,0.8743435213086526,0.876011930123562,0.37289318634085217
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20RequestForPayment,,5e-05,nep,1,,lstm,44,sum,1598997,1598997,0.01,5tuoseuj,floral-voice-2690,0.37430208323589953,0.7571434957739678,24,0.5770209262764151,0.5770209262764151,0.6805562763649279,33,0.6805562763649279,1764227037.4693422,0.7435503140072849,0.8895043317710553,0.701705281935265,0.6891729462944196,33.979129066,0.3600271008533098,0.8762806715454154,0.37430208323589953,0.8762806715454154,0.866070160488567,0.3794604198378336
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,25,,,5,512,BPI20RequestForPayment,,5e-05,nep,1,,lstm,45,sum,1598997,1598997,0.01,44rdc135,hearty-darkness-2691,0.3751039743936632,0.7585532696743849,24,0.5761428049705791,0.5761428049705791,0.6802051956367247,34,0.6802051956367247,1764227097.416747,0.7394224388188656,0.8909245845760545,0.7078008390322884,0.6723628551373172,34.615608726,0.3515180725381551,0.8757210503659062,0.3751039743936632,0.8757210503659062,0.8831131941485585,0.3603205523052738
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI12,,5e-05,nep,1,,lstm,41,sum,353693,353693,0.01,q431aihx,robust-smoke-2692,0.462066002113418,1.4407938134680485,24,0.6154754463158999,0.615019133629162,0.6709838119786247,67,0.6709838119786247,1764227210.79757,1.4407938134680485,0.7651379754074922,2.0010199132291526,1.8820032857982711,67.948759592,0.8202873365109329,0.834890170656594,0.462066002113418,0.834890170656594,0.7651379754074922,0.8202873365109329
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI12,,5e-05,nep,1,,lstm,42,sum,353693,353693,0.01,ge3yl1kl,polished-donkey-2693,0.47379720233948847,1.3042368942886071,24,0.6163550653138469,0.6163550653138469,0.6884062722057336,69,0.6884062722057336,1764227303.8667328,1.3042368942886071,0.7745567629396626,2.386983107729643,2.30350705593492,69.058685371,0.7734727095903108,0.8309427798478893,0.47379720233948847,0.8309427798478893,0.7698563054046326,0.7744860988635488
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI12,,5e-05,nep,1,,lstm,43,sum,353693,353693,0.01,t0eg9j22,fresh-plasma-2694,0.4645986191426002,1.382479770203335,24,0.6201682646990192,0.6201682646990192,0.6594942605432779,73,0.6594942605432779,1764227644.558812,1.3414102303903377,0.7773091221046612,1.956321776237084,1.8865660710576129,73.835998868,0.7831559884810673,0.835247477583244,0.4645986191426002,0.835247477583244,0.7773091221046612,0.7831559884810673
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI12,,5e-05,nep,1,,lstm,44,sum,353693,353693,0.01,4wened0r,dry-wood-2695,0.4681604637307092,1.4126896788503294,24,0.6157785716136516,0.6157430780641198,0.6845546442906759,80,0.6845546442906759,1764228926.2087762,1.3891787414452603,0.791213897626537,2.4633405287674166,1.839587358754125,80.994398826,0.7708987158845416,0.8341245129566297,0.4681604637307092,0.8341245129566297,0.791213897626537,0.7708987158845416
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI12,,5e-05,nep,1,,lstm,45,sum,353693,353693,0.01,av08p57p,divine-snow-2696,0.44950172564577423,1.262964544515798,24,0.6124758025621452,0.6124758025621452,0.6560588021257227,76,0.6560588021257227,1764230018.8382158,1.262964544515798,0.7970581927366314,2.357275212939412,1.7905347647583754,76.510608518,0.7001873935533653,0.8390162149286237,0.44950172564577423,0.8390162149286237,0.7970581927366314,0.7001873935533653
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI17,,5e-05,nep,1,,lstm,41,sum,354334,354334,0.01,0x3vcd5c,pleasant-snowball-2697,0.3337365046671798,0.9491726197977204,24,0.5232304149057471,0.5232304149057471,0.5356822773762072,243,0.5356822773762072,1764231160.695296,0.787536197195377,0.8642541762467699,1.6630098531235853,1.6630098531235853,243.080301561,0.37519537968623623,0.8775876169166639,0.3337365046671798,0.8775876169166639,0.8642541762467699,0.37519537968623623
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,128,BPI17,,5e-05,nep,1,,lstm,42,sum,354334,354334,0.01,6ol9la8n,worldly-flower-2698,0.3441210305250104,1.0401642675492468,16,0.5263567658142363,0.5263567658142363,0.5424150393463884,165,0.5424150393463884,1764232238.8926144,0.8450348775715927,0.8589842716747716,2.3796082741392373,1.4464340847981805,165.726187053,0.41690816279090426,0.8759594395197869,0.3441210305250104,0.8759594395197869,0.8555388256997715,0.41700548638003265
